source,product_id,suggested_category,suggested_shop,brand,name,image_1,image_2,image_3,price,description
in_db,d4da2ae6-9f4f-4d95-8c59-051f5412c0f5,Home & Kitchen,Casa Mia,,Egg Slicer,https://cdn.dummyjson.com/product-images/kitchen-accessories/egg-slicer/1.webp,,,6.99,"The Egg Slicer is a convenient tool for slicing boiled eggs evenly. It's perfect for salads, sandwiches, and other dishes where sliced eggs are desired."
in_db,f5c82dff-a5a4-4b70-9cc3-d5a49ba2c6e7,Home & Kitchen,Casa Mia,,Electric Stove,https://cdn.dummyjson.com/product-images/kitchen-accessories/electric-stove/1.webp,https://cdn.dummyjson.com/product-images/kitchen-accessories/electric-stove/2.webp,https://cdn.dummyjson.com/product-images/kitchen-accessories/electric-stove/3.webp,49.99,The Electric Stove provides a portable and efficient cooking solution. Ideal for small kitchens or as an additional cooking surface for various culinary needs.
in_db,4eaa5d40-3e9d-488a-bcb1-5178fe5401b6,Home & Kitchen,Casa Mia,,Family Tree Photo Frame,https://cdn.dummyjson.com/product-images/home-decoration/family-tree-photo-frame/1.webp,,,29.99,"The Family Tree Photo Frame is a sentimental and stylish way to display your cherished family memories. With multiple photo slots, it tells the story of your loved ones."
in_db,a64a20f6-0356-49f6-b946-c28606e05942,Home & Kitchen,Casa Mia,,Fine Mesh Strainer,https://cdn.dummyjson.com/product-images/kitchen-accessories/fine-mesh-strainer/1.webp,,,9.99,The Fine Mesh Strainer is a versatile tool for straining liquids and sifting dry ingredients. Its fine mesh ensures efficient filtering for smooth cooking and baking.
in_db,609cf28e-fb3a-4aa7-9ea5-95f731ff607e,Home & Kitchen,Casa Mia,,Fork,https://cdn.dummyjson.com/product-images/kitchen-accessories/fork/1.webp,,,3.99,The Fork is a classic utensil for various dining and serving purposes. Its durable and ergonomic design makes it a reliable choice for everyday use.
in_db,4b3e04bb-98bb-4894-b1f4-b22e60f729c2,Home & Kitchen,Casa Mia,,Glass,https://cdn.dummyjson.com/product-images/kitchen-accessories/glass/1.webp,,,4.99,The Glass is a versatile and elegant drinking vessel suitable for a variety of beverages. Its clear design allows you to enjoy the colors and textures of your drinks.
in_db,ceb9d66a-c56d-464c-afee-c30ef5a59c41,Home & Kitchen,Casa Mia,,Grater Black,https://cdn.dummyjson.com/product-images/kitchen-accessories/grater-black/1.webp,,,10.99,"The Grater in Black is a handy kitchen tool for grating cheese, vegetables, and more. Its sleek design and sharp blades make food preparation efficient and easy."
in_db,7ece372a-4cb1-48ea-a036-ae86176ba685,Home & Kitchen,Casa Mia,,Hand Blender,https://cdn.dummyjson.com/product-images/kitchen-accessories/hand-blender/1.webp,,,34.99,"The Hand Blender is a versatile kitchen appliance for blending, pureeing, and mixing. Its compact design and powerful motor make it a convenient tool for various recipes."
in_db,ab205d57-d778-4a52-bf83-184f103fe375,Home & Kitchen,Casa Mia,,House Showpiece Plant,https://cdn.dummyjson.com/product-images/home-decoration/house-showpiece-plant/1.webp,https://cdn.dummyjson.com/product-images/home-decoration/house-showpiece-plant/2.webp,https://cdn.dummyjson.com/product-images/home-decoration/house-showpiece-plant/3.webp,39.99,The House Showpiece Plant is an artificial plant that brings a touch of nature to your home without the need for maintenance. It adds greenery and style to any space.
in_db,7e5a84da-5f73-40ae-aa92-5ff8a91a2168,Home & Kitchen,Casa Mia,,Ice Cube Tray,https://cdn.dummyjson.com/product-images/kitchen-accessories/ice-cube-tray/1.webp,,,5.99,The Ice Cube Tray is a practical accessory for making ice cubes in various shapes. Perfect for keeping your drinks cool and adding a fun element to your beverages.
in_db,4bb3ed15-3b1a-445c-bbd9-9b59f70ad727,Home & Kitchen,Casa Mia,,Kitchen Sieve,https://cdn.dummyjson.com/product-images/kitchen-accessories/kitchen-sieve/1.webp,,,7.99,The Kitchen Sieve is a versatile tool for sifting and straining dry and wet ingredients. Its fine mesh design ensures smooth results in your cooking and baking.
in_db,dce54fd0-383c-411a-af66-f0b2c71ff34f,Home & Kitchen,Casa Mia,,Knife,https://cdn.dummyjson.com/product-images/kitchen-accessories/knife/1.webp,,,14.99,"The Knife is an essential kitchen tool for chopping, slicing, and dicing. Its sharp blade and ergonomic handle make it a reliable choice for food preparation."
in_db,6e2e5389-a871-4819-bc8f-87b270466090,Home & Kitchen,Casa Mia,,Knoll Saarinen Executive Conference Chair,https://cdn.dummyjson.com/product-images/furniture/knoll-saarinen-executive-conference-chair/1.webp,https://cdn.dummyjson.com/product-images/furniture/knoll-saarinen-executive-conference-chair/2.webp,https://cdn.dummyjson.com/product-images/furniture/knoll-saarinen-executive-conference-chair/3.webp,499.99,"The Knoll Saarinen Executive Conference Chair is a modern and ergonomic chair, perfect for your office or conference room with its timeless design."
in_db,45bafa07-4f6e-4533-868f-8fb357dc0da4,Home & Kitchen,Casa Mia,,Lunch Box,https://cdn.dummyjson.com/product-images/kitchen-accessories/lunch-box/1.webp,,,12.99,"The Lunch Box is a convenient and portable container for packing and carrying your meals. With compartments for different foods, it's perfect for on-the-go dining."
in_db,2cc8f6cd-2f66-4667-8c6f-80d2fb5f17c2,Home & Kitchen,Casa Mia,,Microwave Oven,https://cdn.dummyjson.com/product-images/kitchen-accessories/microwave-oven/1.webp,https://cdn.dummyjson.com/product-images/kitchen-accessories/microwave-oven/2.webp,https://cdn.dummyjson.com/product-images/kitchen-accessories/microwave-oven/3.webp,89.99,"The Microwave Oven is a versatile kitchen appliance for quick and efficient cooking, reheating, and defrosting. Its compact size makes it suitable for various kitchen setups."
in_db,5bc8cea6-c3d7-419d-814c-42471e09c589,Home & Kitchen,Casa Mia,,Mug Tree Stand,https://cdn.dummyjson.com/product-images/kitchen-accessories/mug-tree-stand/1.webp,https://cdn.dummyjson.com/product-images/kitchen-accessories/mug-tree-stand/2.webp,,15.99,The Mug Tree Stand is a stylish and space-saving solution for organizing your mugs. Keep your favorite mugs easily accessible and neatly displayed in your kitchen.
in_db,4206386d-66dd-4716-ac01-c441ea70603c,Home & Kitchen,Casa Mia,,Pan,https://cdn.dummyjson.com/product-images/kitchen-accessories/pan/1.webp,,,24.99,"The Pan is a versatile and essential cookware item for frying, sautéing, and cooking various dishes. Its non-stick coating ensures easy food release and cleanup."
in_db,46568fb5-52c2-46d5-b9aa-34c299a6d451,Home & Kitchen,Casa Mia,,Plant Pot,https://cdn.dummyjson.com/product-images/home-decoration/plant-pot/1.webp,https://cdn.dummyjson.com/product-images/home-decoration/plant-pot/2.webp,https://cdn.dummyjson.com/product-images/home-decoration/plant-pot/3.webp,14.99,"The Plant Pot is a stylish container for your favorite plants. With a sleek design, it complements your indoor or outdoor garden, adding a modern touch to your plant display."
in_db,6e83015c-d63c-4c25-8ab4-1157b44c7407,Home & Kitchen,Casa Mia,,Plate,https://cdn.dummyjson.com/product-images/kitchen-accessories/plate/1.webp,,,3.99,The Plate is a classic and essential dishware item for serving meals. Its durable and stylish design makes it suitable for everyday use or special occasions.
in_db,53908a2e-e937-462d-b497-8d2881e0a0cb,Home & Kitchen,Casa Mia,,Red Tongs,https://cdn.dummyjson.com/product-images/kitchen-accessories/red-tongs/1.webp,,,6.99,The Red Tongs are versatile kitchen tongs suitable for various cooking and serving tasks. Their vibrant color adds a pop of excitement to your kitchen utensils.
in_db,3b35269b-373e-409b-84a1-c5c608bf0a92,Home & Kitchen,Casa Mia,,Silver Pot With Glass Cap,https://cdn.dummyjson.com/product-images/kitchen-accessories/silver-pot-with-glass-cap/1.webp,,,39.99,"The Silver Pot with Glass Cap is a stylish and functional cookware item for boiling, simmering, and preparing delicious meals. Its glass cap allows you to monitor cooking progress."
in_db,1546562b-e460-43e0-9d41-f41335f16cec,Home & Kitchen,Casa Mia,,Slotted Turner,https://cdn.dummyjson.com/product-images/kitchen-accessories/slotted-turner/1.webp,,,8.99,"The Slotted Turner is a kitchen utensil designed for flipping and turning food items. Its slotted design allows excess liquid to drain, making it ideal for frying and sautéing."
in_db,675671c2-77d1-4e84-b536-3de1d9d14213,Home & Kitchen,Casa Mia,,Spice Rack,https://cdn.dummyjson.com/product-images/kitchen-accessories/spice-rack/1.webp,,,19.99,The Spice Rack is a convenient organizer for your spices and seasonings. Keep your kitchen essentials within reach and neatly arranged with this stylish spice rack.
in_db,4438e40a-4093-4d1d-8e1a-d3726dd6b34e,Home & Kitchen,Casa Mia,,Spoon,https://cdn.dummyjson.com/product-images/kitchen-accessories/spoon/1.webp,,,4.99,"The Spoon is a versatile kitchen utensil for stirring, serving, and tasting. Its ergonomic design and durable construction make it an essential tool for every kitchen."
in_db,e0fba364-cf8d-4917-bef7-6ae0597ec097,Home & Kitchen,Casa Mia,,Table Lamp,https://cdn.dummyjson.com/product-images/home-decoration/table-lamp/1.webp,,,49.99,"The Table Lamp is a functional and decorative lighting solution for your living space. With a modern design, it provides both ambient and task lighting, enhancing the atmosphere."
in_db,2317a818-45ec-4543-8e22-5977ecafa7b6,Home & Kitchen,Casa Mia,,Tray,https://cdn.dummyjson.com/product-images/kitchen-accessories/tray/1.webp,,,16.99,"The Tray is a functional and decorative item for serving snacks, appetizers, or drinks. Its stylish design makes it a versatile accessory for entertaining guests."
in_db,22f69760-c12a-4ac2-bddc-37d0e3936eff,Home & Kitchen,Casa Mia,,Wooden Bathroom Sink With Mirror,https://cdn.dummyjson.com/product-images/furniture/wooden-bathroom-sink-with-mirror/1.webp,https://cdn.dummyjson.com/product-images/furniture/wooden-bathroom-sink-with-mirror/2.webp,https://cdn.dummyjson.com/product-images/furniture/wooden-bathroom-sink-with-mirror/3.webp,799.99,"The Wooden Bathroom Sink with Mirror is a unique and stylish addition to your bathroom, featuring a wooden sink countertop and a matching mirror."
in_db,2ae77653-e611-42c2-8b30-739883dcfff7,Home & Kitchen,Casa Mia,,Wooden Rolling Pin,https://cdn.dummyjson.com/product-images/kitchen-accessories/wooden-rolling-pin/1.webp,,,11.99,The Wooden Rolling Pin is a classic kitchen tool for rolling out dough for baking. Its smooth surface and sturdy handles make it easy to achieve uniform thickness.
in_db,f5423fd3-af3c-4e3c-9fe2-6614cd86e647,Home & Kitchen,Casa Mia,,Yellow Peeler,https://cdn.dummyjson.com/product-images/kitchen-accessories/yellow-peeler/1.webp,,,5.99,The Yellow Peeler is a handy tool for peeling fruits and vegetables with ease. Its bright yellow color adds a cheerful touch to your kitchen gadgets.
in_db,1b128129-b395-4658-9477-4d898f16855d,Makeup,EverGlow,,#LOTD Lip Of The Day Liquid Lip Liner,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw226b9283/ProductImages/2016/Lips/Lip_Of_The_Day_Liquid_Lip_Liner/lipoftheday_main.jpg?sw=390&sh=390&sm=fit,,,7,"Bring the party to your pout with our new Lip of the Day Liquid Lip Liner! Available in ten gorgeously vivid shades, these versatile lip liners are absolute must-haves for anyone looking to take their lip artistry skills to the next level."
in_db,c0d5b379-6da4-4651-a0b2-92822a7bd785,Makeup,EverGlow,,B Glossy Lip Gloss,https://www.purpicks.com/wp-content/uploads/2018/06/Sally-B_s-Skin-Yummies-B-Glossy-Lip-Gloss.jpg,,,13.65,"Intensify your natural lip color with Sally B's B Glossy Lip Gloss, an organic lip gloss that adds a silky smooth hint of color and shimmer to lips. Formulated with 98% certified organic, moisture-rich ingredients our B Glossy Lip Gloss works to enri"
in_db,c9958d05-81f4-4251-8e47-a8c84c7b86c2,Makeup,EverGlow,,B Smudged,https://www.purpicks.com/wp-content/uploads/2018/06/Sally-B_s-Skin-Yummies-B-Smudged-1.jpg,,,37.7,"Let your eyes naturally pop with our B Smudged, a subtle eye color that adds a tint of color to the base of your lashes. An organic, cream eye color, B Smudged eliminates the inevitable uneven line from traditional eyeliners, and does not require exp"
in_db,85c02bc6-37bf-47e4-adf5-ed79fd9de75e,Makeup,EverGlow,,Blotted Lip,https://cdn.shopify.com/s/files/1/1338/0845/products/brain-freeze_a_800x1200.jpg?v=1502255076,,,5.5,"Blotted Lip Sheer matte lipstick that creates the perfect popsicle pout! Formula is lightweight, matte and buildable for light to medium coverage."
in_db,38af7837-9900-4b72-853a-c3d35dcc81fb,Makeup,EverGlow,,Bronzer - loose,https://www.purpicks.com/wp-content/uploads/2018/03/rejuva-minerals-bronzer.jpg,,,48.06,"Caribbean is a multi-purpose shade that is suitable for medium-tan skin tones. This shade may be used as a bronzer, or as a contour shade. <ul><li>Our bronzer has been enhanced with Fruits, Botanicals and Clays for their natural color, fragrance and "
in_db,0133bc3f-9290-406c-ac3a-288e3022282d,Makeup,EverGlow,,Bronzer - pressed,https://www.purpicks.com/wp-content/uploads/2018/03/rejuva-minerals-bronzer.jpg,,,52.37,"Our bronzer has been enhanced with Fruits, Botanicals and Clays for their natural color, fragrance and antioxidant benefits! Blended with Certified Organics Fruits and Botanicals Formulated with common skin irritants. Our bronzer will offer a natural"
in_db,8b345cfe-815f-4874-a65c-bbbb8ede316c,Makeup,EverGlow,,Cloud Paint,https://static-assets.glossier.com/production/spree/images/attachments/000/001/241/portrait_normal/CP_PDP_02.jpg?1488382023,,,22,"With Cloud Paint, we set out to make blush the high point of your routine. The pillowy, gel-cream formula is designed to be the most user-friendly cheek color in existence. If you can finger paint, you can Cloud Paint—simply dab it onto cheeks wherev"
in_db,faf1879c-e62f-49f9-b2bf-c33cd7ce60a5,Makeup,EverGlow,,Coverage Foundation,https://3bc01d2807fb1bc0d25c-a86d2521f1af8989841b9619f5314be5.ssl.cf1.rackcdn.com/products/market-img/rdn-coverage-foundation-33-n-30ml.png?v=daa322f179d80e450613c75826602292,,,6.9,Coverage Foundations are full-coverage formulations available in a comprehensive shade range across 21 shades. These foundations contain higher pigment levels than our Serum Foundations but still offer a smooth finish that avoids the heavy makeup loo
in_db,060822fa-ef9a-45bf-ab2a-650842880fa3,Makeup,EverGlow,,Creme to Powder Blush,https://www.purpicks.com/wp-content/uploads/2018/03/lotus-cosmetics-usa-creme-to-powder-blush.png,,,17.45,"A cream to powder blush made with all natural ingredients that applies like a soft cream but finishes like a silky powder. Antioxidant-rich botanicals help moisturize the skin, while natural pigments provide long-lasting buildable color for a healthy"
in_db,863a5880-a4e1-4b69-a5a6-94eecbc3daed,Makeup,EverGlow,,Eyebrow Kit With Stencil,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw2636bb00/ProductImages/Eyes/Eyebrow_Kit_with_Stencils/800897142957_eyebrowkitstencil_main.jpg?sw=390&sh=390&sm=fit,,,15,Our all-in-one eyebrow kit has everything you need to keep your brows looking on point. The kit includes 4 universally flattering shades for all brow tones a slanted eyebrow brush an eyebrow comb and 3 different stencils to help you get the perfect s
in_db,6cc5c3c3-07e0-47f1-ae47-afcac8a79f38,Makeup,EverGlow,,Eyebrow Marker,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwe10bfffa/ProductImages/Eyes/Eyebrow_Marker/eyebrowmarker_main.jpg?sw=390&sh=390&sm=fit,,,9.75,Sculpt fill in and enhance your natural eyebrows with our felt-tip Eyebrow Marker. The color resists smearing and smudging and wears all day long.
in_db,cad4e0a6-70ba-4f85-b738-3cce6d24cf3f,Makeup,EverGlow,,Eyeliner,https://www.purpicks.com/wp-content/uploads/csm/Eyeliner-Group_300dpi_1024x1024_a2ac069c-f517-46bf-a215-8d31f5e948c91.jpg,,,13.14,An eyeliner that offers long lasting colour and a natural smooth finish.  Both jojoba oil and meadowfoam oil have amazing moisturizing properties to help repair skin.  Beeswax is known for its healing properties and will help to improve skin conditio
in_db,24d15e78-50d7-48ff-944b-9b26b5a5c0ea,Makeup,EverGlow,,Eyeshadow,https://www.purpicks.com/wp-content/uploads/2018/02/Ombre-Amazonie-CC.png,,,18.79,"<strong>Product Description</strong>Anti-aging formula made with organic Pure Argan oil and Pure Light Capture<sup>®</sup> pigments. 24 Hour crease-free intensity (no build-up increase of eyelid), no running. Pure Light Capture® pigments deliver colo"
in_db,4646da33-5013-4a10-9df5-97f8258ccc19,Makeup,EverGlow,,Fearless Eyeliner,https://www.purpicks.com/wp-content/uploads/2018/04/cest-moi-fearless-eyeliner-pencil.png,,,22.23,"Make eyes pop with this velvety smooth eyeliner that glides on effortlessly and precisely. Make your eyes pop with this sleek, easy-to-use eyeliner. Formulated with both jojoba seed oil and shea butter, its velvety smooth formula glides on effortless"
in_db,2c64f1b4-3c46-424b-9430-2ac9d8a8f11c,Makeup,EverGlow,,Gel Liner,https://www.purpicks.com/wp-content/uploads/csm/Photo10_12001.jpg,,,16.37,This smooth and creamy formula from MarieNatie will provide a silky soft and non-oily finish. It glides on evenly to deliver immediate results.
in_db,93948cf7-1398-4b0f-9c29-9735c0b5b0c5,Makeup,EverGlow,,Illuminator,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw5248da3f/ProductImages/Face/Illuminator/800897809003_illuminator_narcissistic_main.jpg?sw=390&sh=390&sm=fit,,,9,Brighten up your complexion! The radiant shimmer of this illuminator diffuses light so your skin looks vibrant and refreshed while adding a subtle glow. Available in 5 radiant colors.
in_db,67e870ae-f589-4bab-a08a-1f46b6e6cbb8,Makeup,EverGlow,,Lippie Pencil,https://cdn.shopify.com/s/files/1/1338/0845/collections/lippie-pencil_grande.jpg?v=1512588769,,,5,"Lippie Pencil A long-wearing and high-intensity lip pencil that glides on easily and prevents feathering. Many of our Lippie Stix have a coordinating Lippie Pencil designed to compliment it perfectly, but feel free to mix and match!"
in_db,d04581c5-cb93-4f37-bbfb-1f0fa66b6eb0,Makeup,EverGlow,,Lippie Stix,https://cdn.shopify.com/s/files/1/1338/0845/collections/blottedlip-lippie-stix_grande.jpg?v=1512588803,,,5.5,"Lippie Stix Formula contains Vitamin E, Mango, Avocado, and Shea butter for added comfort and moisture. None of our Lippie formulas contain any nasty ingredients like Parabens or Sulfates."
in_db,a8be63bb-34b0-471a-8841-497190d66d7b,Makeup,EverGlow,,Lipstick,https://cdn.shopify.com/s/files/1/1016/3243/products/LIPBALM_LID_grande.jpg?v=1496848378,,,26,"All of our products are free from lead and heavy metals, parabens, phthalates, artificial colourants, and synthetic fragrances.  Boosh lipstick glides on smoothly for clean & protective SPF coverage. They are filled with hydrating oils and butters to"
in_db,2f461a97-61a9-42de-bfb9-c4c944788f68,Makeup,EverGlow,,Liquid Liner,https://www.purpicks.com/wp-content/uploads/2018/06/Zorah-Biocosmetiques-Liquid-Liner.png,,,41.25,"<strong>12 hours of long-lasting</strong> intense color, transfer-free (leaves no trace on crease above the eyelid) <strong>Pure Light Capture®</strong> <strong>minerals</strong> deliver color and radiance. Silky lines and refreshingly light, Pure Ar"
in_db,3130a219-8934-44cf-a704-459d5beedb4e,Makeup,EverGlow,,Luminary Lip Crayon,https://www.purpicks.com/wp-content/uploads/2018/04/cest-moi-luminary-lip-crayon.png,,,36.23,"These nourishing and creamy lip crayons come in 6 perfectly pigmented shades that go from subtle to statement. This easy-to-use lip crayon delivers velvety application and perfectly pigmented color, plus a nourishing formula with a creamy, consistent"
in_db,8bcaa0e7-7249-449b-92d6-e41b7b24ec98,Makeup,EverGlow,,Mascara,https://www.purpicks.com/wp-content/uploads/2018/03/lotus-cosmetics-usa-mascara-black.png,,,59.97,"All natural mascara lengthens, thickens, and defines lashes. Created with coffee extract, rice proteins and sunflower oil to condition lashes. Smudge proof and water resistant for lashes that will all day. Made with natural and organic ingredients. I"
in_db,8530a5d6-5656-4ca1-a53b-6a7925b15f1a,Makeup,EverGlow,,Mineral Blush,https://www.purpicks.com/wp-content/uploads/csm/Blush_copy_1024x1024_edd99d6d-301e-4ba1-aa74-a33d21147b7c1.jpg,,,32.55,Formulated to reduce the appearance of pores while creating a long-lasting natural finish.  This MarieNatie brush protects skin with SPF15.  Sericite mica is great for absorbing oil and won’t clog up pores.  Mica is a natural mineral that helps to en
in_db,06eb88cf-cdb0-4ea6-a361-330ce686c836,Makeup,EverGlow,,Mineral Eye Brow Liner Charcoal Brown,https://www.purpicks.com/wp-content/uploads/2018/06/Maia%E2%80%99s-Mineral-Galaxy-Mineral-Eye-Brow-Liner-Charcoal-Brown.jpg,,,38.59,
in_db,161d6174-1a9b-42cc-9f19-704737cba816,Makeup,EverGlow,,Multi Purpose Powder - Blush & Eye,https://www.purpicks.com/wp-content/uploads/2018/06/Rejuva-Minerals-Multi-Purpose-Powder-Blush-_-Eye-1.jpg,,,26.11,"Our Multi Purpose Pressed Powders may be used for blush or eye shadow. Blended with antioxidants from Certified Organic Fruits, Berries &amp; Botanicals*. Made without any gluten containing ingredients. Mica free Pink Parfait and Papaya will offer a "
in_db,f46ee40c-85d8-4a91-973c-fca8b1060fc6,Makeup,EverGlow,,Multi Purpose Powder - Eye Shadow & Face,https://www.purpicks.com/wp-content/uploads/2018/06/Rejuva-Minerals-Multi-Purpose-Powder-Eye-Shadow-Face-1.jpg,,,59.68,"Our Multi Purpose Pressed Powders may be used as eye shadow, brow powder, eye liner, or for highlighting. Blended with antioxidants from Certified Organic Fruits, Berries &amp; Botanicals*. No gluten derived ingredients. VEGAN. All shades will offer "
in_db,9559f483-65ec-41a6-9e19-14a9763524f6,Makeup,EverGlow,,Muse Mascara,https://www.purpicks.com/wp-content/uploads/2018/04/cest-moi-muse-mascara.png,,,17.83,"Define, lengthen and nourish lashes with organic shea butter, grapeseed and jojoba oils. Lashes are coated gently and evenly without clumping, transferring or flaking. Long, lush lashes begin with this luxe mascara that is formulated with organic she"
in_db,dfe4c80c-b0fa-4fbd-8f73-a733082beff4,Makeup,EverGlow,,No Filter Foundation,https://cdn.shopify.com/s/files/1/1338/0845/products/foundations-lineup_800x1200.jpg?v=1528927785,,,12,"Developed for the Selfie Age, our buildable full coverage, natural matte foundation delivers flawless looking skin from day-to-night. The oil-free, lightweight formula blends smoothly and is easily customizable to create the coverage you want. Build "
in_db,c40cc640-0e14-4cdd-a80f-8cba4e3fab66,Makeup,EverGlow,,Perfect Lash Mascara,https://www.purpicks.com/wp-content/uploads/2017/06/marie-natie-perfect-lash-mascara.png,,,46.36,"Marie Natie Perfect Lash Mascara is made with all natural ingredients that will not only condition your lashes but lengthen and thicken your every lash with every stroke.  Oregano, rosemary and thyme extract are great antioxidants and helps to mainta"
in_db,d13de9aa-41c4-42c3-b65e-b23143ece4c0,Makeup,EverGlow,,Realist Invisible Setting Powder,https://www.purpicks.com/wp-content/uploads/2018/06/w3llpeople-Realist-Invisible-Setting-Powder.jpg,,,9.05,"<span style=""font-weight: 400;"">Keep it real with a polished, soft-focus look using this superfine, loose mineral powder. The healing properties of organic aloe help soothe and calm stressed out skin. Instantly minimize pores, soften imperfections, a"
in_db,7efcbf55-9902-4d3a-a35d-ddc1518edb1a,Makeup,EverGlow,,Serum Foundation,https://3bc01d2807fb1bc0d25c-a86d2521f1af8989841b9619f5314be5.ssl.cf1.rackcdn.com/products/market-img/rdn-serum-foundation-30-r-30ml.png?v=6ab9fcb8ca2abb9828afcf9dcdad9f94,,,6.7,Serum Foundations are lightweight medium-coverage formulations available in a comprehensive shade range across 21 shades. These foundations offer moderate coverage that looks natural with a very lightweight serum feel. They are very low in viscosity 
in_db,db2c1285-8dd5-44bd-89ea-1fb4c9aef17b,Makeup,EverGlow,,Slide On Lip Pencil,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw2696bfe3/ProductImages/2017/Lips/Slide_On_Lip_Pencil_2017/slideonlippencil_main.jpg?sw=390&sh=390&sm=fit,,,8,"Draw out your pout with a stroke of rich color. Our Slide On Lip Pencil is now available in 14 all-new shades—from bold blue-green to deep nude and pastel lilac. Like the much-loved eyeliner it’s named after, this waterproof lip pencil glides on supe"
in_db,858570c0-0709-42bd-8910-12209eb793e0,Makeup,EverGlow,,Tango With Bronzing Powder,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw99f3e999/ProductImages/Face/Tango_With_Bronzing_Powder/tangowithbronzingpowder_main.jpg?sw=390&sh=390&sm=fit,,,10,It takes two to tango with our brilliant bronzing powder to kickstart your look. Our mosaic bronzer shades create a golden glow on the face and body—like you’ve just returned from a Caribbean getaway. Sun-kissed never looked this beautiful.
in_db,317053d1-ac82-4c1e-958f-1cf0723096f9,Makeup,EverGlow,,Volumising Mascara,https://www.purpicks.com/wp-content/uploads/2018/06/Green-People-Volumising-Mascara-Black.jpg,,,21.31,Natural mineral pigments for intense natural black colour. Nourish roots and condition lashes with 98percent natural ingredients. Unique precision brush offers excellent lash definition Natural cellulose micro spheres give outstanding volume Vitamin 
in_db,73421d91-a187-4098-b995-09861e0267f6,Mobile,TechHub Bangladesh,,ASUS ROG Phone 8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/ROG_Phone_8_Pro_Edition_sample_20240127.jpg/330px-ROG_Phone_8_Pro_Edition_sample_20240127.jpg,,,1099,The ROG Phone 8 is a line of Android gaming smartphones made by Asus as the seventh generation of ROG smartphone series following the sixth generation ROG Phone 7. It was launched on 18 January 2024.
in_db,8a9da488-fdce-4591-b84d-164059fe6ab7,Mobile,TechHub Bangladesh,,Nothing Phone (2),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Nothing_phone_%282%29_%28Booredatwork.com%29_013.png/330px-Nothing_phone_%282%29_%28Booredatwork.com%29_013.png,,,599,The Nothing Phone (2) is a smartphone by Nothing. The phone was announced on 11 July 2023.
in_db,84e6788f-f37c-4767-afeb-09deec1fc450,Mobile,TechHub Bangladesh,,Oppo A57,https://cdn.dummyjson.com/product-images/smartphones/oppo-a57/1.webp,https://cdn.dummyjson.com/product-images/smartphones/oppo-a57/2.webp,https://cdn.dummyjson.com/product-images/smartphones/oppo-a57/3.webp,249.99,"The Oppo A57 is a mid-range smartphone known for its sleek design and capable features. It offers a balance of performance and affordability, making it a popular choice."
in_db,68eaec39-432e-4577-b6bb-0a6ae6d6361d,Mobile,TechHub Bangladesh,,Oppo F19 Pro Plus,https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/1.webp,https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/2.webp,https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/3.webp,399.99,The Oppo F19 Pro Plus is a feature-rich smartphone with a focus on camera capabilities. It boasts advanced photography features and a powerful performance for a premium user experience.
in_db,86a9877c-e3d2-436b-a088-092bdbaa5a4f,Mobile,TechHub Bangladesh,,Oppo K1,https://cdn.dummyjson.com/product-images/smartphones/oppo-k1/1.webp,https://cdn.dummyjson.com/product-images/smartphones/oppo-k1/2.webp,https://cdn.dummyjson.com/product-images/smartphones/oppo-k1/3.webp,299.99,"The Oppo K1 series offers a range of smartphones with various features and specifications. Known for their stylish design and reliable performance, the Oppo K1 series caters to diverse user preferences."
in_db,0df06bf4-dc79-4a90-8e36-8263b5a43352,Mobile,TechHub Bangladesh,,Realme C35,https://cdn.dummyjson.com/product-images/smartphones/realme-c35/1.webp,https://cdn.dummyjson.com/product-images/smartphones/realme-c35/2.webp,https://cdn.dummyjson.com/product-images/smartphones/realme-c35/3.webp,149.99,The Realme C35 is a budget-friendly smartphone with a focus on providing essential features for everyday use. It offers a reliable performance and user-friendly experience.
in_db,db193adb-c8af-442c-9590-272090743c56,Mobile,TechHub Bangladesh,,Realme X,https://cdn.dummyjson.com/product-images/smartphones/realme-x/1.webp,https://cdn.dummyjson.com/product-images/smartphones/realme-x/2.webp,https://cdn.dummyjson.com/product-images/smartphones/realme-x/3.webp,299.99,The Realme X is a mid-range smartphone known for its sleek design and impressive display. It offers a good balance of performance and camera capabilities for users seeking a quality device.
